estrutura time amostra
Btree 147226 10000
Btree 146667 10000
Btree 136470 10000
Btree 134515 10000
Btree 146528 10000
Btree 158470 10000
Btree 151766 10000
Btree 196884 10000
Btree 154769 10000
Btree 166992 10000
Btree 153581 10000
Btree 153651 10000
Btree 159309 10000
Btree 185500 10000
Btree 183823 10000
Btree 163709 10000
Btree 202052 10000
Btree 158680 10000
Btree 184312 10000
Btree 154420 10000
Btree 158750 10000
Btree 206941 10000
Btree 157004 10000
Btree 184033 10000
Btree 180750 10000
Btree 154839 10000
Btree 134654 10000
Btree 157074 10000
Btree 135842 10000
Btree 133607 10000
Btree 160985 10000
Btree 141429 10000
Btree 137797 10000
Btree 127810 10000
Btree 129836 10000
Btree 137867 10000
Btree 134585 10000
Btree 148274 10000
Btree 140871 10000
Btree 138216 10000
Btree 136820 10000
Btree 272801 10000
Btree 142617 10000
Btree 160217 10000
Btree 157004 10000
Btree 138915 10000
Btree 150718 10000
Btree 142896 10000
Btree 136680 10000
Btree 154211 10000
Btree 148832 10000
Btree 159867 10000
Btree 147016 10000
Btree 166363 10000
Btree 169925 10000
Btree 167270 10000
Btree 173417 10000
Btree 137937 10000
Btree 155956 10000
Btree 165385 10000
Btree 159868 10000
Btree 188363 10000
Btree 191366 10000
Btree 141359 10000
Btree 152674 10000
Btree 159658 10000
Btree 147715 10000
Btree 178655 10000
Btree 188852 10000
Btree 55734 10000
Btree 137379 10000
Btree 138705 10000
Btree 135284 10000
Btree 99524 10000
Btree 144154 10000
Btree 132489 10000
Btree 136051 10000
Btree 119150 10000
Btree 133677 10000
Btree 148204 10000
Btree 98547 10000
Btree 145829 10000
Btree 141150 10000
Btree 56292 10000
Btree 95474 10000
Btree 120686 10000
Btree 79271 10000
Btree 135981 10000
Btree 75987 10000
Btree 129626 10000
Btree 148414 10000
Btree 107417 10000
Btree 155468 10000
Btree 141220 10000
Btree 148204 10000
Btree 127740 10000
Btree 122013 10000
Btree 94356 10000
Btree 130115 10000
Btree 131791 10000
Btree 50006 10000
Btree 134585 10000
Btree 127810 10000
Btree 143035 10000
Btree 43023 10000
Btree 138147 10000
Btree 170763 10000
Btree 96521 10000
Btree 133537 10000
Btree 151627 10000
Btree 218884 10000
Btree 130604 10000
Btree 166782 10000
Btree 166572 10000
Btree 115867 10000
Btree 128300 10000
Btree 121525 10000
Btree 116286 10000
Btree 128788 10000
Btree 139823 10000
Btree 123969 10000
Btree 134376 10000
Btree 46165 10000
Btree 121944 10000
Btree 128508 10000
Btree 125436 10000
Btree 44419 10000
Btree 148763 10000
Btree 167550 10000
Btree 163569 10000
Btree 156516 10000
Btree 158820 10000
Btree 139334 10000
Btree 158471 10000
Btree 154979 10000
Btree 137169 10000
Btree 143664 10000
Btree 137937 10000
Btree 124458 10000
Btree 136889 10000
Btree 117334 10000
Btree 134027 10000
Btree 127880 10000
Btree 118941 10000
Btree 130743 10000
Btree 126833 10000
Btree 67258 10000
Btree 127531 10000
Btree 127251 10000
Btree 94077 10000
Btree 117334 10000
Btree 122991 10000
Btree 122083 10000
Btree 121245 10000
Btree 121315 10000
Btree 111537 10000
Btree 125925 10000
Btree 134585 10000
Btree 119848 10000
Btree 48051 10000
Btree 124388 10000
Btree 81156 10000
Btree 126204 10000
Btree 124179 10000
Btree 125366 10000
Btree 130254 10000
Btree 117264 10000
Btree 130744 10000
Btree 123061 10000
Btree 128578 10000
Btree 122991 10000
Btree 128369 10000
Btree 136750 10000
Btree 88490 10000
Btree 132979 10000
Btree 121315 10000
Btree 114051 10000
Btree 124388 10000
Btree 121105 10000
Btree 131652 10000
Btree 124877 10000
Btree 138007 10000
Btree 132001 10000
Btree 119919 10000
Btree 119708 10000
Btree 126762 10000
Btree 123969 10000
Btree 249474 10000
Btree 248916 10000
Btree 175093 10000
Btree 199748 10000
Btree 201354 10000
Btree 146807 10000
Btree 177119 10000
Btree 62509 10000
Btree 129067 10000
Btree 134725 10000
Btree 142478 10000
Btree 128369 10000
Btree 128020 10000
Btree 115937 10000
Btree 126134 10000
Btree 139684 10000
Btree 134585 10000
Btree 127670 10000
Btree 114819 10000
Btree 137309 10000
Btree 129836 10000
Btree 58667 10000
Btree 136960 10000
Btree 129975 10000
Btree 138217 10000
Btree 138566 10000
Btree 122921 10000
Btree 127321 10000
Btree 167480 10000
Btree 145480 10000
Btree 147436 10000
Btree 144293 10000
Btree 150020 10000
Btree 58248 10000
Btree 142058 10000
Btree 164408 10000
Btree 132839 10000
Btree 138357 10000
Btree 151137 10000
Btree 135493 10000
Btree 128788 10000
Btree 133398 10000
Btree 170833 10000
Btree 143036 10000
Btree 142897 10000
Btree 65372 10000
Btree 143245 10000
Btree 133118 10000
Btree 144153 10000
Btree 160147 10000
Btree 129836 10000
Btree 131791 10000
Btree 140242 10000
Btree 130744 10000
Btree 68375 10000
Btree 158331 10000
Btree 163011 10000
Btree 139195 10000
Btree 142198 10000
Btree 163709 10000
Btree 139753 10000
Btree 154211 10000
Btree 141289 10000
Btree 164268 10000
Btree 140032 10000
Btree 131931 10000
Btree 149392 10000
Btree 143455 10000
Btree 146807 10000
Btree 157423 10000
Btree 148483 10000
Btree 152604 10000
Btree 155957 10000
Btree 158401 10000
Btree 154350 10000
Btree 186826 10000
Btree 150648 10000
Btree 139614 10000
Btree 158890 10000
Btree 145969 10000
Btree 151696 10000
Btree 142337 10000
Btree 72356 10000
Btree 140172 10000
Btree 125366 10000
Btree 153302 10000
Btree 144154 10000
Btree 143525 10000
Btree 150509 10000
Btree 152814 10000
Btree 133957 10000
Btree 143455 10000
Btree 144084 10000
Btree 142686 10000
Btree 148903 10000
Btree 160496 10000
Btree 62509 10000
Btree 79340 10000
Btree 137169 10000
Btree 147786 10000
Btree 54826 10000
Btree 133747 10000
Btree 141709 10000
Btree 144083 10000
Btree 163779 10000
Btree 147855 10000
Btree 146388 10000
Btree 149531 10000
Btree 140452 10000
Btree 149042 10000
Btree 158261 10000
Btree 142268 10000
Btree 58248 10000
Btree 147296 10000
Btree 134375 10000
Btree 140871 10000
Btree 144852 10000
Btree 158401 10000
Btree 147366 10000
Btree 151626 10000
Btree 102458 10000
Btree 101480 10000
Btree 146738 10000
Btree 144851 10000
Btree 166084 10000
Btree 135842 10000
Btree 152046 10000
Btree 153442 10000
Btree 147366 10000
Btree 142267 10000
Btree 148763 10000
Btree 153582 10000
Btree 138636 10000
Btree 151347 10000
Btree 134794 10000
Btree 142058 10000
Btree 144712 10000
Btree 150789 10000
Btree 151836 10000
Btree 151976 10000
Btree 154839 10000
Btree 162521 10000
Btree 154909 10000
Btree 136121 10000
Btree 140032 10000
Btree 154839 10000
Btree 145480 10000
Btree 90096 10000
Btree 143315 10000
Btree 153581 10000
Btree 166084 10000
Btree 150439 10000
Btree 138985 10000
Btree 62369 10000
Btree 108953 10000
Btree 142058 10000
Btree 67537 10000
Btree 145341 10000
Btree 162242 10000
Btree 151766 10000
Btree 142547 10000
Btree 133397 10000
Btree 156306 10000
Btree 54965 10000
Btree 146807 10000
Btree 128788 10000
Btree 144782 10000
Btree 138426 10000
Btree 134096 10000
Btree 48051 10000
Btree 137099 10000
Btree 149811 10000
Btree 138496 10000
Btree 149112 10000
Btree 140033 10000
Btree 138007 10000
Btree 136750 10000
Btree 102248 10000
Btree 47213 10000
Btree 133607 10000
Btree 126623 10000
Btree 146248 10000
Btree 156445 10000
Btree 143105 10000
Btree 142198 10000
Btree 159029 10000
Btree 146039 10000
Btree 172439 10000
Btree 134306 10000
Btree 142896 10000
Btree 147366 10000
Btree 139893 10000
Btree 143595 10000
Btree 143385 10000
Btree 68515 10000
Btree 147715 10000
Btree 142686 10000
Btree 140731 10000
Btree 147785 10000
Btree 153652 10000
Btree 137029 10000
Btree 101969 10000
Btree 149252 10000
Btree 143175 10000
Btree 142477 10000
Btree 142198 10000
Btree 142198 10000
Btree 107347 10000
Btree 157354 10000
Btree 140592 10000
Btree 68095 10000
Btree 117544 10000
Btree 135493 10000
Btree 158401 10000
Btree 160496 10000
Btree 167270 10000
Btree 162522 10000
Btree 160216 10000
Btree 142686 10000
Btree 149740 10000
Btree 143455 10000
Btree 156515 10000
Btree 158331 10000
Btree 148553 10000
Btree 137029 10000
Btree 144573 10000
Btree 54337 10000
Btree 135423 10000
Btree 161265 10000
Btree 126832 10000
Btree 141080 10000
Btree 149322 10000
Btree 152814 10000
Btree 138706 10000
Btree 141220 10000
Btree 161334 10000
Btree 138845 10000
Btree 126343 10000
Btree 143665 10000
Btree 138356 10000
Btree 151626 10000
Btree 139963 10000
Btree 159099 10000
Btree 153023 10000
Btree 140522 10000
Btree 150159 10000
Btree 141709 10000
Btree 135563 10000
Btree 155397 10000
Btree 141220 10000
Btree 133537 10000
Btree 141360 10000
Btree 142267 10000
Btree 144503 10000
Btree 151557 10000
Btree 160286 10000
Btree 139334 10000
Btree 100712 10000
Btree 140032 10000
Btree 143176 10000
Btree 145550 10000
Btree 151626 10000
Btree 136890 10000
Btree 144642 10000
Btree 108254 10000
Btree 150719 10000
Btree 147157 10000
Btree 90584 10000
Btree 144782 10000
Btree 176490 10000
Btree 46166 10000
Btree 120616 10000
Btree 140870 10000
Btree 128299 10000
Btree 138636 10000
Btree 133188 10000
Btree 145411 10000
Btree 149880 10000
Btree 156934 10000
Btree 138356 10000
Btree 166432 10000
Btree 141359 10000
Btree 138077 10000
Btree 156725 10000
Btree 140801 10000
Btree 151207 10000
Btree 45606 10000
Btree 145829 10000
Btree 138566 10000
Btree 137379 10000
Btree 152045 10000
Btree 141011 10000
Btree 137937 10000
Btree 143804 10000
Btree 151347 10000
Btree 133817 10000
Btree 127810 10000
Btree 154979 10000
Btree 146738 10000
Btree 135074 10000
Btree 138706 10000
Btree 134655 10000
Btree 135284 10000
Btree 53429 10000
Btree 144921 10000
Btree 139753 10000
Btree 130673 10000
Btree 134654 10000
Btree 132978 10000
Btree 132280 10000
Btree 130255 10000
Btree 144293 10000
Btree 150230 10000
Btree 133607 10000
Btree 135842 10000
Btree 116565 10000
Btree 132419 10000
Btree 118102 10000
Btree 131163 10000
Btree 146738 10000
Btree 135144 10000
Btree 134934 10000
Btree 133188 10000
Btree 141988 10000
Btree 132210 10000
Btree 130255 10000
Btree 148484 10000
Btree 149671 10000
Btree 161264 10000
Btree 167899 10000
Btree 147296 10000
Btree 61042 10000
Btree 164826 10000
Btree 156235 10000
Btree 171042 10000
Btree 152115 10000
Btree 143246 10000
Btree 149252 10000
Btree 133537 10000
Btree 170972 10000
Btree 168877 10000
Btree 142826 10000
Btree 150229 10000
Btree 150649 10000
Btree 137938 10000
Btree 163010 10000
Btree 109651 10000
Btree 144153 10000
Btree 145481 10000
Btree 164547 10000
Btree 158121 10000
Btree 168528 10000
Btree 147855 10000
Btree 152045 10000
Btree 150579 10000
Btree 154909 10000
Btree 145061 10000
Btree 174814 10000
Btree 153792 10000
Btree 143944 10000
Btree 157772 10000
Btree 146598 10000
Btree 147994 10000
Btree 155607 10000
Btree 192344 10000
Btree 159308 10000
Btree 143245 10000
Btree 52311 10000
Btree 144013 10000
Btree 143246 10000
Btree 166083 10000
Btree 157004 10000
Btree 56642 10000
Btree 141499 10000
Btree 149321 10000
Btree 152744 10000
Btree 150299 10000
Btree 159448 10000
Btree 145340 10000
Btree 134865 10000
Btree 152045 10000
Btree 143665 10000
Btree 136051 10000
Btree 147785 10000
Btree 154141 10000
Btree 152813 10000
Btree 143176 10000
Btree 145829 10000
Btree 97778 10000
Btree 135004 10000
Btree 137309 10000
Btree 165595 10000
Btree 105461 10000
Btree 143245 10000
Btree 150648 10000
Btree 139963 10000
Btree 142896 10000
Btree 165664 10000
Btree 144712 10000
Btree 145969 10000
Btree 147366 10000
Btree 54267 10000
Btree 142966 10000
Btree 146039 10000
Btree 159798 10000
Btree 103017 10000
Btree 146808 10000
Btree 149881 10000
Btree 146458 10000
Btree 106649 10000
Btree 144014 10000
Btree 159868 10000
Btree 153093 10000
Btree 166502 10000
Btree 157424 10000
Btree 140172 10000
Btree 153931 10000
Btree 78362 10000
Btree 157074 10000
Btree 162033 10000
Btree 189201 10000
Btree 175512 10000
Btree 158681 10000
Btree 194439 10000
Btree 162243 10000
Btree 154071 10000
Btree 152115 10000
Btree 159379 10000
Btree 161543 10000
Btree 175582 10000
Btree 58248 10000
Btree 145271 10000
Btree 116286 10000
Btree 161963 10000
Btree 203240 10000
Btree 163429 10000
Btree 165455 10000
Btree 162242 10000
Btree 154280 10000
Btree 149810 10000
Btree 156585 10000
Btree 81156 10000
Btree 158750 10000
Btree 157772 10000
Btree 156166 10000
Btree 107068 10000
Btree 147925 10000
Btree 141220 10000
Btree 164616 10000
Btree 151137 10000
Btree 180331 10000
Btree 150928 10000
Btree 160147 10000
Btree 161893 10000
Btree 187175 10000
Btree 172509 10000
Btree 158890 10000
Btree 166642 10000
Btree 141220 10000
Btree 157982 10000
Btree 200586 10000
Btree 154001 10000
Btree 148344 10000
Btree 172230 10000
Btree 145201 10000
Btree 144014 10000
Btree 176350 10000
Btree 93797 10000
Btree 145969 10000
Btree 74522 10000
Btree 146878 10000
Btree 156585 10000
Btree 165385 10000
Btree 188712 10000
Btree 191645 10000
Btree 161335 10000
Btree 190319 10000
Btree 148693 10000
Btree 152674 10000
Btree 143035 10000
Btree 132420 10000
Btree 145900 10000
Btree 135004 10000
Btree 143874 10000
Btree 133119 10000
Btree 155747 10000
Btree 145270 10000
Btree 139683 10000
Btree 130674 10000
Btree 130325 10000
Btree 130185 10000
Btree 147017 10000
Btree 152604 10000
Btree 136540 10000
Btree 141499 10000
Btree 65721 10000
Btree 144083 10000
Btree 151906 10000
Btree 142058 10000
Btree 165106 10000
Btree 129487 10000
Btree 131581 10000
Btree 142547 10000
Btree 138217 10000
Btree 134096 10000
Btree 148274 10000
Btree 178375 10000
Btree 176700 10000
Btree 184033 10000
Btree 202890 10000
Btree 167551 10000
Btree 184591 10000
Btree 152604 10000
Btree 147297 10000
Btree 166991 10000
Btree 163430 10000
Btree 174255 10000
Btree 226147 10000
Btree 153581 10000
Btree 135143 10000
Btree 169576 10000
Btree 152604 10000
Btree 166991 10000
Btree 186757 10000
Btree 143804 10000
Btree 153721 10000
Btree 218326 10000
Btree 186966 10000
Btree 238859 10000
Btree 163290 10000
Btree 151347 10000
Btree 183544 10000
Btree 156236 10000
Btree 191296 10000
Btree 201703 10000
Btree 223493 10000
Btree 173137 10000
Btree 192484 10000
Btree 190598 10000
Btree 180052 10000
Btree 194159 10000
Btree 167970 10000
Btree 186477 10000
Btree 244446 10000
Btree 174045 10000
Btree 177119 10000
Btree 205195 10000
Btree 154071 10000
Btree 166713 10000
Btree 149322 10000
Btree 141290 10000
Btree 155956 10000
Btree 145829 10000
Btree 136121 10000
Btree 140102 10000
Btree 168249 10000
Btree 110630 10000
Btree 166014 10000
Btree 175513 10000
Btree 171321 10000
Btree 169925 10000
Btree 162592 10000
Btree 149740 10000
Btree 171462 10000
Btree 155468 10000
Btree 159798 10000
Btree 188991 10000
Btree 162452 10000
Btree 131581 10000
Btree 174813 10000
Btree 177049 10000
Btree 171601 10000
Btree 75569 10000
Btree 213855 10000
Btree 224681 10000
Btree 157493 10000
Btree 151347 10000
Btree 152115 10000
Btree 158890 10000
Btree 147924 10000
Btree 82833 10000
Btree 170553 10000
Btree 160566 10000
Btree 186548 10000
Btree 183614 10000
Btree 152605 10000
Btree 177188 10000
Btree 62997 10000
Btree 134585 10000
Btree 185919 10000
Btree 170554 10000
Btree 199468 10000
Btree 185918 10000
Btree 187385 10000
Btree 170275 10000
Btree 208128 10000
Btree 265677 10000
Btree 82902 10000
Btree 234599 10000
Btree 212249 10000
Btree 181240 10000
Btree 184940 10000
Btree 154699 10000
Btree 152884 10000
Btree 180261 10000
Btree 160356 10000
Btree 181798 10000
Btree 170134 10000
Btree 161963 10000
Btree 169087 10000
Btree 148205 10000
Btree 147017 10000
Btree 167969 10000
Btree 46864 10000
Btree 154699 10000
Btree 155887 10000
Btree 78153 10000
Btree 63486 10000
Btree 158820 10000
Btree 164268 10000
Btree 173836 10000
Btree 156864 10000
Btree 150858 10000
Btree 186408 10000
Btree 163080 10000
Btree 138985 10000
Btree 164617 10000
Btree 148274 10000
Btree 141290 10000
Btree 134864 10000
Btree 143036 10000
Btree 159728 10000
Btree 183335 10000
Btree 173347 10000
Btree 142407 10000
Btree 163499 10000
Btree 150579 10000
Btree 165315 10000
Btree 178655 10000
Btree 160007 10000
Btree 155956 10000
Btree 163709 10000
Btree 152954 10000
Btree 147855 10000
Btree 198001 10000
Btree 160915 10000
Btree 141639 10000
Btree 205055 10000
Btree 164896 10000
Btree 137797 10000
Btree 171461 10000
Btree 151696 10000
Btree 138845 10000
Btree 153652 10000
Btree 150299 10000
Btree 88630 10000
Btree 170833 10000
Btree 162312 10000
Btree 178236 10000
Btree 169227 10000
Btree 164617 10000
Btree 207709 10000
Btree 164547 10000
Btree 152813 10000
Btree 165594 10000
Btree 141290 10000
Btree 154211 10000
Btree 187315 10000
Btree 178864 10000
Btree 174395 10000
Btree 189061 10000
Btree 150718 10000
Btree 230338 10000
Btree 175791 10000
Btree 162731 10000
Btree 182706 10000
Btree 153721 10000
Btree 135982 10000
Btree 53010 10000
Btree 165524 10000
Btree 141849 10000
Btree 139544 10000
Btree 147994 10000
Btree 172230 10000
Btree 184731 10000
Btree 176979 10000
Btree 163430 10000
Btree 171741 10000
Btree 158820 10000
Btree 151137 10000
Btree 182706 10000
Btree 178795 10000
Btree 162941 10000
Btree 184103 10000
Btree 168807 10000
Btree 169994 10000
Btree 194230 10000
Btree 169436 10000
Btree 155258 10000
Btree 204077 10000
Btree 173976 10000
Btree 150229 10000
Btree 193671 10000
Btree 184592 10000
Btree 179353 10000
Btree 142757 10000
Btree 140522 10000
Btree 204986 10000
Btree 147157 10000
Btree 173906 10000
Btree 199678 10000
Btree 166572 10000
Btree 178446 10000
Btree 215462 10000
Btree 155468 10000
Btree 166712 10000
Btree 201284 10000
Btree 183055 10000
Btree 195137 10000
Btree 204287 10000
Btree 154769 10000
Btree 135493 10000
Btree 140312 10000
Btree 130255 10000
Btree 153093 10000
Btree 134864 10000
Btree 139474 10000
Btree 138706 10000
Btree 117194 10000
Btree 132559 10000
Btree 124528 10000
Btree 151975 10000
Btree 147646 10000
Btree 173836 10000
Btree 162941 10000
Btree 151557 10000
Btree 160356 10000
Btree 156864 10000
Btree 166014 10000
Btree 173766 10000
Btree 179773 10000
Btree 157632 10000
Btree 178865 10000
Btree 156446 10000
Btree 166013 10000
Btree 188503 10000
Btree 161195 10000
Btree 159099 10000
Btree 212668 10000
Btree 142546 10000
Btree 130325 10000
Btree 132699 10000
Btree 135493 10000
Btree 134026 10000
Btree 148972 10000
Btree 148413 10000
Btree 145410 10000
Btree 95473 10000
Btree 152604 10000
Btree 156515 10000
Btree 150648 10000
Btree 150020 10000
Btree 183265 10000
Btree 148274 10000
Btree 154210 10000
Btree 170903 10000
Btree 158820 10000
Btree 166293 10000
Btree 72495 10000
Btree 157912 10000
Btree 153792 10000
Btree 178096 10000
Btree 209874 10000
Btree 179004 10000
Btree 231456 10000
Btree 164547 10000
Btree 147087 10000
Btree 147855 10000
Btree 140312 10000
Btree 158261 10000
Btree 150229 10000
Btree 154210 10000
Btree 164617 10000
Btree 155537 10000
Btree 156515 10000
Btree 189271 10000
Btree 171601 10000
Btree 167271 10000
Btree 173626 10000
Btree 156096 10000
Btree 168947 10000
Btree 170135 10000
Btree 59575 10000
Btree 168877 10000
Btree 180680 10000
Btree 150718 10000
Btree 145550 10000
Btree 183055 10000
Btree 158610 10000
Btree 151208 10000
Btree 168667 10000
Btree 184661 10000
Btree 84509 10000
Btree 188084 10000
Btree 148693 10000
Btree 80668 10000
Btree 137379 10000
Btree 141081 10000
Btree 153722 10000
Btree 140382 10000
Btree 72146 10000
Btree 147366 10000
Btree 164407 10000
Btree 160497 10000
Btree 176280 10000
Btree 154141 10000
Btree 160986 10000
Btree 153582 10000
Btree 143385 10000
Btree 138147 10000
Btree 151347 10000
Btree 146598 10000
Btree 147855 10000
Btree 80737 10000
Btree 137378 10000
Btree 158262 10000
Btree 163709 10000
Btree 132629 10000
Btree 159659 10000
Btree 187525 10000
Btree 124597 10000
Btree 97709 10000
Btree 139264 10000
Btree 152116 10000
Btree 73893 10000
Btree 111607 10000
Btree 151138 10000
Btree 185220 10000
Btree 185639 10000
Btree 193951 10000
Btree 179214 10000
Btree 148693 10000
Btree 166083 10000
Btree 176909 10000
Btree 144503 10000
Btree 158192 10000
Btree 164128 10000
Btree 154699 10000
Btree 173417 10000
Btree 176700 10000
Btree 210293 10000
Btree 204427 10000
Btree 185220 10000
Btree 222096 10000
Btree 102807 10000
Btree 165525 10000
Btree 135144 10000
Btree 133956 10000
Btree 147017 10000
Btree 158959 10000
Btree 149391 10000
Btree 136052 10000
Btree 139195 10000
Btree 145271 10000
Btree 68724 10000
Btree 143385 10000
Btree 144922 10000
Btree 146738 10000
Btree 151836 10000
Btree 176490 10000
Btree 154490 10000
Btree 153931 10000
Btree 182007 10000
Btree 146039 10000
Btree 173137 10000
Btree 185569 10000
Btree 158820 10000
Btree 150439 10000
Btree 176280 10000
Btree 175233 10000
Btree 166502 10000
Btree 160566 10000
Btree 138077 10000
Btree 204077 10000
Btree 147646 10000
Btree 138566 10000
Btree 158401 10000
Btree 145899 10000
Btree 153722 10000
Btree 71587 10000
Btree 178725 10000
Btree 155258 10000
Btree 173417 10000
Btree 157423 10000
Btree 165176 10000
Btree 185430 10000
Btree 198700 10000
Btree 172718 10000
Btree 224261 10000
Btree 165595 10000
Btree 181240 10000
Btree 219163 10000
Btree 150998 10000
Btree 144711 10000
Btree 174674 10000
Btree 148902 10000
Btree 182357 10000
Btree 156795 10000
Btree 170903 10000
Btree 190878 10000
Btree 147576 10000
Btree 151207 10000
Btree 168877 10000
Btree 142617 10000
Btree 138775 10000
Btree 149182 10000
Btree 141988 10000
Btree 153721 10000
Btree 152814 10000
Btree 157842 10000
Btree 158680 10000
Btree 73963 10000
Btree 139264 10000
Btree 142058 10000
Btree 153233 10000
Btree 176770 10000
Btree 150230 10000
Btree 166712 10000
Btree 155468 10000
Btree 144922 10000
Btree 152255 10000
Btree 75429 10000
Btree 170344 10000
Btree 135912 10000
Btree 154909 10000
Btree 186407 10000
Btree 180471 10000
Btree 157912 10000
Btree 198001 10000
Btree 155468 10000
Btree 151906 10000
Btree 201284 10000
Btree 179214 10000
Btree 169157 10000
Btree 80528 10000
Btree 155816 10000
Btree 150159 10000
Btree 162173 10000
Btree 165525 10000
Btree 151836 10000
Btree 158261 10000
Btree 164128 10000
Btree 148064 10000
Btree 181658 10000
Btree 166922 10000
Btree 178516 10000
Btree 184522 10000
Btree 148064 10000
Btree 161963 10000
Btree 196604 10000
Btree 196884 10000
Btree 176210 10000
Btree 180401 10000
Btree 159728 10000
Btree 185220 10000
Btree 157842 10000
Btree 191297 10000
Btree 185220 10000
Btree 162242 10000
Btree 202611 10000
Btree 182636 10000
Btree 473317 10000
Btree 189830 10000
Btree 135842 10000
Btree 186059 10000
Btree 174115 10000
Btree 199398 10000
Btree 191506 10000
Btree 213786 10000
Btree 187665 10000
Btree 173417 10000
Btree 160776 10000
Btree 172020 10000
Btree 194510 10000
Btree 193252 10000
Btree 157074 10000
Btree 199607 10000
Btree 177468 10000
Btree 177398 10000
Btree 160915 10000
Btree 177537 10000
Btree 163639 10000
Btree 157423 10000
Btree 182147 10000
Btree 156725 10000
Btree 151976 10000
Btree 179843 10000
Btree 165595 10000
Btree 149741 10000
Btree 96801 10000
Btree 167760 10000
Btree 175093 10000
Btree 172299 10000
Btree 155049 10000
Btree 166712 10000
Btree 176210 10000
Btree 451526 10000
Btree 181798 10000
Btree 179074 10000
Btree 191086 10000
Btree 200166 10000
Btree 187455 10000
Btree 166991 10000
Btree 172020 10000
Btree 173836 10000
Btree 153861 10000
Btree 83461 10000
Btree 160776 10000
Btree 182497 10000
Btree 178096 10000
Btree 174116 10000
Btree 69632 10000
Btree 168179 10000
Btree 165804 10000
Btree 195417 10000
Btree 221887 10000
Btree 379310 10000
Btree 185011 10000
Btree 222795 10000
Btree 202890 10000
Btree 237951 10000
Btree 215741 10000
Btree 174045 10000
Btree 163709 10000
Btree 195976 10000
Btree 175233 10000
Btree 178795 10000
Btree 170763 10000
Btree 157074 10000
Btree 75429 10000
Btree 171252 10000
Btree 153721 10000
Btree 175163 10000
Btree 153512 10000
Btree 153652 10000
Btree 163290 10000
Btree 176978 10000
Btree 154839 10000
Btree 172020 10000
Btree 124737 10000
Btree 158820 10000
Btree 157562 10000
Btree 179005 10000
Btree 157842 10000
Btree 161823 10000
Btree 158610 10000
Btree 167760 10000
Btree 163779 10000
Btree 155677 10000
Btree 155538 10000
Btree 166433 10000
Btree 160147 10000
Btree 157353 10000
Btree 64883 10000
Btree 364923 10000
Btree 195277 10000
Btree 191087 10000
Btree 220001 10000
Btree 220420 10000
Btree 210922 10000
Btree 235646 10000
Btree 259951 10000
Btree 210084 10000
Btree 235366 10000
Btree 305209 10000
Btree 220700 10000
Btree 191297 10000
Btree 190807 10000
Btree 185499 10000
Btree 170134 10000
Btree 205824 10000
Btree 80318 10000
Btree 64324 10000
Btree 148554 10000
Btree 150718 10000
Btree 161823 10000
Btree 151138 10000
Btree 182985 10000
Btree 163639 10000
Btree 65860 10000
Btree 159379 10000
Btree 157772 10000
Btree 156934 10000
Btree 183474 10000
Btree 162661 10000
Btree 149182 10000
Btree 158122 10000
Btree 169924 10000
Btree 159868 10000
Btree 194020 10000
Btree 209734 10000
Btree 182566 10000
Btree 207919 10000
Btree 195627 10000
Btree 215391 10000
Btree 195976 10000
Btree 173627 10000
Btree 171391 10000
Btree 190039 10000
Btree 205125 10000
Btree 176839 10000
Btree 233691 10000
Btree 184661 10000
Btree 179283 10000
Btree 222097 10000
Btree 171112 10000
Btree 162661 10000
Btree 176978 10000
Btree 156516 10000
Btree 171740 10000
Btree 160636 10000
Btree 156934 10000
Btree 155468 10000
Btree 160705 10000
Btree 155119 10000
Btree 183335 10000
Btree 160705 10000
Btree 155398 10000
Btree 151976 10000
Btree 154490 10000
Btree 152884 10000
Btree 105740 10000
Btree 169367 10000
Btree 148832 10000
Btree 165385 10000
Btree 152744 10000
Btree 151207 10000
Btree 181798 10000
Btree 153791 10000
Btree 186408 10000
Btree 158541 10000
Btree 153512 10000
Btree 151138 10000
Btree 173696 10000
Btree 167970 10000
Btree 153582 10000
Btree 183334 10000
Btree 180262 10000
Btree 198839 10000
Btree 195696 10000
Btree 165525 10000
Btree 170065 10000
Btree 189830 10000
Btree 92331 10000
Btree 251011 10000
Btree 234319 10000
Btree 208967 10000
Btree 202680 10000
Btree 192764 10000
Btree 172230 10000
Btree 184801 10000
Btree 214064 10000
Btree 176351 10000
Btree 215252 10000
Btree 159937 10000
Btree 162731 10000
Btree 165106 10000
Btree 157772 10000
Btree 153093 10000
Btree 176909 10000
Btree 142687 10000
Btree 145201 10000
Btree 151835 10000
Btree 146947 10000
Btree 160566 10000
Btree 65372 10000
Btree 159378 10000
Btree 148763 10000
Btree 67816 10000
Btree 143454 10000
Btree 155957 10000
Btree 152604 10000
Btree 68515 10000
Btree 170693 10000
Btree 145062 10000
Btree 155189 10000
Btree 162102 10000
Btree 142616 10000
Btree 145550 10000
Btree 179773 10000
Btree 150788 10000
Btree 148763 10000
Btree 147785 10000
Btree 150997 10000
Btree 156655 10000
Btree 167201 10000
Btree 126903 10000
Btree 156027 10000
Btree 145830 10000
Btree 151417 10000
Btree 162242 10000
Btree 153093 10000
Btree 164337 10000
Btree 160426 10000
Btree 155468 10000
Btree 164198 10000
Btree 165595 10000
Btree 177328 10000
Btree 180890 10000
Btree 163150 10000
Btree 159239 10000
Btree 128927 10000
