estrutura time amostra
Btree 3771 10000
Btree 3841 10000
Btree 3771 10000
Btree 4190 10000
Btree 7193 10000
Btree 6775 10000
Btree 3701 10000
Btree 3841 10000
Btree 6285 10000
Btree 3841 10000
Btree 3283 10000
Btree 3841 10000
Btree 3772 10000
Btree 3841 10000
Btree 3912 10000
Btree 3772 10000
Btree 4260 10000
Btree 3842 10000
Btree 3352 10000
Btree 4190 10000
Btree 3422 10000
Btree 3841 10000
Btree 3353 10000
Btree 3772 10000
Btree 3352 10000
Btree 3772 10000
Btree 3772 10000
Btree 3283 10000
Btree 3422 10000
Btree 3283 10000
Btree 4261 10000
Btree 3352 10000
Btree 3772 10000
Btree 3423 10000
Btree 3352 10000
Btree 3353 10000
Btree 3353 10000
Btree 3422 10000
Btree 3352 10000
Btree 3352 10000
Btree 3212 10000
Btree 3282 10000
Btree 3352 10000
Btree 3353 10000
Btree 3702 10000
Btree 3772 10000
Btree 3352 10000
Btree 3842 10000
Btree 3282 10000
Btree 3282 10000
Btree 3352 10000
Btree 3352 10000
Btree 3282 10000
Btree 3772 10000
Btree 3911 10000
Btree 3352 10000
Btree 3772 10000
Btree 3772 10000
Btree 3352 10000
Btree 3772 10000
Btree 3772 10000
Btree 3352 10000
Btree 2934 10000
Btree 3213 10000
Btree 4330 10000
Btree 3352 10000
Btree 3353 10000
Btree 4190 10000
Btree 3911 10000
Btree 3352 10000
Btree 3772 10000
Btree 3213 10000
Btree 10406 10000
Btree 7194 10000
Btree 3702 10000
Btree 3772 10000
Btree 3842 10000
Btree 3422 10000
Btree 3283 10000
Btree 3771 10000
Btree 3422 10000
Btree 3353 10000
Btree 3771 10000
Btree 3771 10000
Btree 3422 10000
Btree 3771 10000
Btree 3283 10000
Btree 3283 10000
Btree 3422 10000
Btree 4191 10000
Btree 3911 10000
Btree 3841 10000
Btree 3841 10000
Btree 3771 10000
Btree 3352 10000
Btree 3352 10000
Btree 3352 10000
Btree 3283 10000
Btree 3283 10000
Btree 3772 10000
Btree 3841 10000
Btree 3702 10000
Btree 3841 10000
Btree 3842 10000
Btree 3841 10000
Btree 3842 10000
Btree 3283 10000
Btree 3352 10000
Btree 3353 10000
Btree 4330 10000
Btree 3771 10000
Btree 3352 10000
Btree 3283 10000
Btree 3352 10000
Btree 3352 10000
Btree 3771 10000
Btree 3842 10000
Btree 3771 10000
Btree 3422 10000
Btree 3841 10000
Btree 3841 10000
Btree 3352 10000
Btree 5238 10000
Btree 3422 10000
Btree 3283 10000
Btree 3772 10000
Btree 3352 10000
Btree 3841 10000
Btree 3772 10000
Btree 3283 10000
Btree 3771 10000
Btree 3352 10000
Btree 3841 10000
Btree 3771 10000
Btree 3352 10000
Btree 3353 10000
Btree 3282 10000
Btree 3283 10000
Btree 3772 10000
Btree 3911 10000
Btree 3283 10000
Btree 3283 10000
Btree 3841 10000
Btree 3353 10000
Btree 3283 10000
Btree 3701 10000
Btree 3841 10000
Btree 3352 10000
Btree 3771 10000
Btree 3283 10000
Btree 4261 10000
Btree 3772 10000
Btree 3771 10000
Btree 3423 10000
Btree 3701 10000
Btree 3841 10000
Btree 3353 10000
Btree 3911 10000
Btree 3702 10000
Btree 3283 10000
Btree 3353 10000
Btree 3911 10000
Btree 3771 10000
Btree 4190 10000
Btree 2863 10000
Btree 2934 10000
Btree 3352 10000
Btree 3282 10000
Btree 3352 10000
Btree 3422 10000
Btree 3841 10000
Btree 3841 10000
Btree 3841 10000
Btree 3911 10000
Btree 3422 10000
Btree 3352 10000
Btree 3352 10000
Btree 3841 10000
Btree 3841 10000
Btree 3771 10000
Btree 17251 10000
Btree 3701 10000
Btree 3841 10000
Btree 3353 10000
Btree 3422 10000
Btree 3213 10000
Btree 3353 10000
Btree 3841 10000
Btree 3353 10000
Btree 3282 10000
Btree 3282 10000
Btree 3771 10000
Btree 3353 10000
Btree 3213 10000
Btree 3353 10000
Btree 3353 10000
Btree 3352 10000
Btree 2864 10000
Btree 2794 10000
Btree 3352 10000
Btree 3422 10000
Btree 3283 10000
Btree 3771 10000
Btree 3282 10000
Btree 2934 10000
Btree 15156 10000
Btree 3352 10000
Btree 3283 10000
Btree 3283 10000
Btree 3771 10000
Btree 7822 10000
Btree 3772 10000
Btree 3842 10000
Btree 3352 10000
Btree 3353 10000
Btree 3772 10000
Btree 3841 10000
Btree 3911 10000
Btree 3841 10000
Btree 3702 10000
Btree 3771 10000
Btree 3353 10000
Btree 3282 10000
Btree 3701 10000
Btree 6146 10000
Btree 3841 10000
Btree 3842 10000
Btree 3771 10000
Btree 3352 10000
Btree 3422 10000
Btree 3282 10000
Btree 3702 10000
Btree 3353 10000
Btree 3841 10000
Btree 3772 10000
Btree 3772 10000
Btree 3422 10000
Btree 3353 10000
Btree 3771 10000
Btree 3771 10000
Btree 16204 10000
Btree 3771 10000
Btree 3352 10000
Btree 3841 10000
Btree 3282 10000
Btree 3422 10000
Btree 3353 10000
Btree 3352 10000
Btree 3213 10000
Btree 3423 10000
Btree 3422 10000
Btree 3842 10000
Btree 3283 10000
Btree 3283 10000
Btree 3352 10000
Btree 3352 10000
Btree 3353 10000
Btree 3771 10000
Btree 3352 10000
Btree 2864 10000
Btree 3352 10000
Btree 3771 10000
Btree 3353 10000
Btree 2933 10000
Btree 3352 10000
Btree 3283 10000
Btree 2934 10000
Btree 3352 10000
Btree 3772 10000
Btree 3283 10000
Btree 4330 10000
Btree 3842 10000
Btree 3841 10000
Btree 3353 10000
Btree 3772 10000
Btree 3422 10000
Btree 3841 10000
Btree 3841 10000
Btree 3701 10000
Btree 3841 10000
Btree 3422 10000
Btree 3283 10000
Btree 4191 10000
Btree 3772 10000
Btree 3841 10000
Btree 3283 10000
Btree 3213 10000
Btree 3353 10000
Btree 3841 10000
Btree 3841 10000
Btree 3772 10000
Btree 3353 10000
Btree 3911 10000
Btree 3772 10000
Btree 3771 10000
Btree 2863 10000
Btree 3842 10000
Btree 3771 10000
Btree 3841 10000
Btree 3771 10000
Btree 3841 10000
Btree 3702 10000
Btree 3771 10000
Btree 3352 10000
Btree 3842 10000
Btree 3701 10000
Btree 3352 10000
Btree 3842 10000
Btree 3841 10000
Btree 3702 10000
Btree 3423 10000
Btree 3352 10000
Btree 3283 10000
Btree 3702 10000
Btree 3841 10000
Btree 3841 10000
Btree 3842 10000
Btree 4191 10000
Btree 6635 10000
Btree 7194 10000
Btree 6705 10000
Btree 3283 10000
Btree 3841 10000
Btree 3771 10000
Btree 3353 10000
Btree 3352 10000
Btree 3771 10000
Btree 3283 10000
Btree 3422 10000
Btree 3772 10000
Btree 3353 10000
Btree 4330 10000
Btree 3771 10000
Btree 3841 10000
Btree 3841 10000
Btree 3353 10000
Btree 3702 10000
Btree 3772 10000
Btree 3841 10000
Btree 3842 10000
Btree 4191 10000
Btree 3772 10000
Btree 3352 10000
Btree 3842 10000
Btree 3771 10000
Btree 3771 10000
Btree 3842 10000
Btree 3841 10000
Btree 4261 10000
Btree 3842 10000
Btree 3911 10000
Btree 3772 10000
Btree 3771 10000
Btree 3841 10000
Btree 3911 10000
Btree 3771 10000
Btree 3772 10000
Btree 3841 10000
Btree 2864 10000
Btree 3283 10000
Btree 3841 10000
Btree 3352 10000
Btree 3771 10000
Btree 3772 10000
Btree 3911 10000
Btree 3283 10000
Btree 3283 10000
Btree 3353 10000
Btree 3841 10000
Btree 3771 10000
Btree 3771 10000
Btree 3841 10000
Btree 2863 10000
Btree 3842 10000
Btree 3422 10000
Btree 3353 10000
Btree 3772 10000
Btree 3352 10000
Btree 3842 10000
Btree 3771 10000
Btree 3422 10000
Btree 3353 10000
Btree 3841 10000
Btree 3771 10000
Btree 3842 10000
Btree 3282 10000
Btree 3353 10000
Btree 3772 10000
Btree 3422 10000
Btree 3772 10000
Btree 3352 10000
Btree 3841 10000
Btree 3771 10000
Btree 3422 10000
Btree 3842 10000
Btree 3841 10000
Btree 3702 10000
Btree 3283 10000
Btree 3841 10000
Btree 3772 10000
Btree 3702 10000
Btree 3282 10000
Btree 3771 10000
Btree 3842 10000
Btree 3283 10000
Btree 3771 10000
Btree 3352 10000
Btree 3422 10000
Btree 3352 10000
Btree 3282 10000
Btree 3423 10000
Btree 3352 10000
Btree 3772 10000
Btree 3283 10000
Btree 3841 10000
Btree 3772 10000
Btree 3353 10000
Btree 3282 10000
Btree 3423 10000
Btree 3771 10000
Btree 4330 10000
Btree 3842 10000
Btree 3772 10000
Btree 3352 10000
Btree 3352 10000
Btree 3352 10000
Btree 4190 10000
Btree 3841 10000
Btree 3422 10000
Btree 3352 10000
Btree 3283 10000
Btree 3283 10000
Btree 3701 10000
Btree 3282 10000
Btree 3842 10000
Btree 3352 10000
Btree 3841 10000
Btree 3283 10000
Btree 3353 10000
Btree 3352 10000
Btree 4330 10000
Btree 3353 10000
Btree 2934 10000
Btree 3771 10000
Btree 3353 10000
Btree 2794 10000
Btree 3422 10000
Btree 3911 10000
Btree 3771 10000
Btree 3841 10000
Btree 7194 10000
Btree 3283 10000
Btree 3283 10000
Btree 3353 10000
Btree 3911 10000
Btree 3353 10000
Btree 3283 10000
Btree 3841 10000
Btree 3352 10000
Btree 3283 10000
Btree 3772 10000
Btree 3771 10000
Btree 3352 10000
Btree 3283 10000
Btree 3702 10000
Btree 3353 10000
Btree 3841 10000
Btree 3353 10000
Btree 3282 10000
Btree 3771 10000
Btree 3352 10000
Btree 3841 10000
Btree 3282 10000
Btree 3771 10000
Btree 3911 10000
Btree 3282 10000
Btree 3283 10000
Btree 3353 10000
Btree 3841 10000
Btree 3772 10000
Btree 2934 10000
Btree 8102 10000
Btree 3352 10000
Btree 3282 10000
Btree 3771 10000
Btree 3842 10000
Btree 3771 10000
Btree 3283 10000
Btree 3353 10000
Btree 3911 10000
Btree 4331 10000
Btree 3772 10000
Btree 3841 10000
Btree 3353 10000
Btree 3771 10000
Btree 2793 10000
Btree 2863 10000
Btree 6705 10000
Btree 3422 10000
Btree 3771 10000
Btree 3282 10000
Btree 3842 10000
Btree 3911 10000
Btree 3841 10000
Btree 3353 10000
Btree 3841 10000
Btree 3283 10000
Btree 3352 10000
Btree 3841 10000
Btree 3353 10000
Btree 3283 10000
Btree 16203 10000
Btree 3352 10000
Btree 4260 10000
Btree 3772 10000
Btree 3422 10000
Btree 3282 10000
Btree 3702 10000
Btree 3772 10000
Btree 3911 10000
Btree 3772 10000
Btree 2794 10000
Btree 3841 10000
Btree 3911 10000
Btree 3283 10000
Btree 3771 10000
Btree 3352 10000
Btree 3352 10000
Btree 3352 10000
Btree 4191 10000
Btree 3283 10000
Btree 4330 10000
Btree 3911 10000
Btree 3353 10000
Btree 3771 10000
Btree 2933 10000
Btree 3842 10000
Btree 3841 10000
Btree 3352 10000
Btree 3842 10000
Btree 3771 10000
Btree 3841 10000
Btree 3911 10000
Btree 3702 10000
Btree 2793 10000
Btree 3841 10000
Btree 3842 10000
Btree 3702 10000
Btree 3352 10000
Btree 3771 10000
Btree 3911 10000
Btree 6635 10000
Btree 6705 10000
Btree 3702 10000
Btree 3771 10000
Btree 3352 10000
Btree 2864 10000
Btree 3772 10000
Btree 3283 10000
Btree 3353 10000
Btree 4330 10000
Btree 3772 10000
Btree 3353 10000
Btree 3353 10000
Btree 3422 10000
Btree 3352 10000
Btree 3772 10000
Btree 3772 10000
Btree 3422 10000
Btree 3282 10000
Btree 3842 10000
Btree 4261 10000
Btree 3842 10000
Btree 3771 10000
Btree 3352 10000
Btree 3842 10000
Btree 3841 10000
Btree 3702 10000
Btree 3842 10000
Btree 4330 10000
Btree 3841 10000
Btree 3283 10000
Btree 3842 10000
Btree 3841 10000
Btree 3352 10000
Btree 3772 10000
Btree 3772 10000
Btree 3772 10000
Btree 3842 10000
Btree 3352 10000
Btree 3701 10000
Btree 3282 10000
Btree 3352 10000
Btree 3841 10000
Btree 3841 10000
Btree 3282 10000
Btree 3352 10000
Btree 3912 10000
Btree 3283 10000
Btree 3702 10000
Btree 3841 10000
Btree 3423 10000
Btree 3772 10000
Btree 2793 10000
Btree 3841 10000
Btree 3841 10000
Btree 4261 10000
Btree 3352 10000
Btree 3771 10000
Btree 3911 10000
Btree 3771 10000
Btree 3911 10000
Btree 3772 10000
Btree 2933 10000
Btree 7054 10000
Btree 3842 10000
Btree 3841 10000
Btree 3911 10000
Btree 3283 10000
Btree 3772 10000
Btree 3352 10000
Btree 3842 10000
Btree 3283 10000
Btree 3702 10000
Btree 3771 10000
Btree 3422 10000
Btree 2934 10000
Btree 3842 10000
Btree 3771 10000
Btree 7194 10000
Btree 6705 10000
Btree 3702 10000
Btree 7194 10000
Btree 4889 10000
Btree 3352 10000
Btree 3771 10000
Btree 3352 10000
Btree 2934 10000
Btree 3283 10000
Btree 3352 10000
Btree 3841 10000
Btree 3911 10000
Btree 3283 10000
Btree 3772 10000
Btree 3283 10000
Btree 2864 10000
Btree 4330 10000
Btree 3772 10000
Btree 3423 10000
Btree 7194 10000
Btree 6705 10000
Btree 6565 10000
Btree 3771 10000
Btree 3422 10000
Btree 6985 10000
Btree 3771 10000
Btree 3771 10000
Btree 3422 10000
Btree 7054 10000
Btree 7124 10000
Btree 6774 10000
Btree 7124 10000
Btree 7054 10000
Btree 6774 10000
Btree 6635 10000
Btree 6565 10000
Btree 6704 10000
Btree 7124 10000
Btree 3771 10000
Btree 3841 10000
Btree 3422 10000
Btree 15644 10000
Btree 3422 10000
Btree 4260 10000
Btree 3772 10000
Btree 3283 10000
Btree 7264 10000
Btree 7054 10000
Btree 6775 10000
Btree 6845 10000
Btree 7054 10000
Btree 4260 10000
Btree 3842 10000
Btree 3842 10000
Btree 3701 10000
Btree 3352 10000
Btree 4330 10000
Btree 3842 10000
Btree 4330 10000
Btree 3772 10000
Btree 2864 10000
Btree 3841 10000
Btree 3842 10000
Btree 3772 10000
Btree 3841 10000
Btree 4261 10000
Btree 3772 10000
Btree 3283 10000
Btree 3352 10000
Btree 3911 10000
Btree 3702 10000
Btree 3842 10000
Btree 3841 10000
Btree 3911 10000
Btree 3283 10000
Btree 7194 10000
Btree 6774 10000
Btree 3841 10000
Btree 3213 10000
Btree 3423 10000
Btree 3911 10000
Btree 3842 10000
Btree 4260 10000
Btree 3771 10000
Btree 3772 10000
Btree 7193 10000
Btree 4190 10000
Btree 2863 10000
Btree 3771 10000
Btree 3842 10000
Btree 3841 10000
Btree 3282 10000
Btree 3282 10000
Btree 3911 10000
Btree 3771 10000
Btree 4191 10000
Btree 3772 10000
Btree 4330 10000
Btree 3842 10000
Btree 3772 10000
Btree 3841 10000
Btree 2933 10000
Btree 3283 10000
Btree 3842 10000
Btree 3841 10000
Btree 3422 10000
Btree 3702 10000
Btree 3841 10000
Btree 3841 10000
Btree 3911 10000
Btree 3282 10000
Btree 3771 10000
Btree 3352 10000
Btree 3911 10000
Btree 3282 10000
Btree 3841 10000
Btree 3353 10000
Btree 3841 10000
Btree 4261 10000
Btree 3772 10000
Btree 2794 10000
Btree 3841 10000
Btree 3842 10000
Btree 6984 10000
Btree 3771 10000
Btree 3842 10000
Btree 3771 10000
Btree 3282 10000
Btree 3841 10000
Btree 3841 10000
Btree 3283 10000
Btree 3841 10000
Btree 4260 10000
Btree 3911 10000
Btree 3283 10000
Btree 3353 10000
Btree 3772 10000
Btree 3841 10000
Btree 3772 10000
Btree 7194 10000
Btree 5378 10000
Btree 4191 10000
Btree 4261 10000
Btree 3352 10000
Btree 3422 10000
Btree 3842 10000
Btree 4261 10000
Btree 4260 10000
Btree 4400 10000
Btree 4190 10000
Btree 3771 10000
Btree 7124 10000
Btree 3841 10000
Btree 4121 10000
Btree 3771 10000
Btree 3352 10000
Btree 3841 10000
Btree 3352 10000
Btree 3771 10000
Btree 2933 10000
Btree 3772 10000
Btree 3841 10000
Btree 3352 10000
Btree 3352 10000
Btree 3283 10000
Btree 3842 10000
Btree 3282 10000
Btree 3352 10000
Btree 3283 10000
Btree 3842 10000
Btree 3352 10000
Btree 4190 10000
Btree 2933 10000
Btree 3842 10000
Btree 3841 10000
Btree 3283 10000
Btree 3353 10000
Btree 3771 10000
Btree 3842 10000
Btree 3702 10000
Btree 3283 10000
Btree 3772 10000
Btree 3352 10000
Btree 3702 10000
Btree 6565 10000
Btree 3841 10000
Btree 3352 10000
Btree 3352 10000
Btree 3353 10000
Btree 3771 10000
Btree 3842 10000
Btree 3841 10000
Btree 3771 10000
Btree 3842 10000
Btree 3771 10000
Btree 3842 10000
Btree 3772 10000
Btree 3352 10000
Btree 3771 10000
Btree 3283 10000
Btree 3283 10000
Btree 3353 10000
Btree 3352 10000
Btree 3352 10000
Btree 3283 10000
Btree 3353 10000
Btree 3911 10000
Btree 3352 10000
Btree 3283 10000
Btree 2864 10000
Btree 3422 10000
Btree 2863 10000
Btree 3771 10000
Btree 3771 10000
Btree 3352 10000
Btree 3353 10000
Btree 3702 10000
Btree 3841 10000
Btree 3771 10000
Btree 3352 10000
Btree 2864 10000
Btree 7054 10000
Btree 3842 10000
Btree 3841 10000
Btree 3842 10000
Btree 3283 10000
Btree 3841 10000
Btree 3772 10000
Btree 3772 10000
Btree 2794 10000
Btree 3911 10000
Btree 3841 10000
Btree 3283 10000
Btree 3772 10000
Btree 3352 10000
Btree 3842 10000
Btree 3772 10000
Btree 3282 10000
Btree 3352 10000
Btree 3842 10000
Btree 3772 10000
Btree 7194 10000
Btree 3911 10000
Btree 3352 10000
Btree 3702 10000
Btree 3842 10000
Btree 7264 10000
Btree 4330 10000
Btree 3771 10000
Btree 3282 10000
Btree 3841 10000
Btree 2934 10000
Btree 3841 10000
Btree 3772 10000
Btree 4330 10000
Btree 3911 10000
Btree 3841 10000
Btree 3841 10000
Btree 3353 10000
Btree 2934 10000
Btree 3283 10000
Btree 7054 10000
Btree 6775 10000
Btree 3772 10000
Btree 3772 10000
Btree 3283 10000
Btree 3422 10000
Btree 3772 10000
Btree 3283 10000
Btree 3771 10000
Btree 3422 10000
Btree 2864 10000
Btree 3213 10000
Btree 3352 10000
Btree 3352 10000
Btree 3842 10000
Btree 3701 10000
Btree 4400 10000
Btree 3842 10000
Btree 3352 10000
Btree 3701 10000
Btree 3771 10000
Btree 3353 10000
Btree 3842 10000
Btree 3701 10000
Btree 3771 10000
Btree 15854 10000
Btree 4260 10000
Btree 3352 10000
Btree 3422 10000
Btree 7124 10000
Btree 6565 10000
Btree 3353 10000
Btree 3911 10000
Btree 3842 10000
Btree 3772 10000
Btree 3353 10000
Btree 3422 10000
Btree 3352 10000
Btree 3841 10000
Btree 3841 10000
Btree 7263 10000
Btree 3771 10000
Btree 3771 10000
Btree 3841 10000
Btree 3842 10000
Btree 4260 10000
Btree 3283 10000
Btree 3422 10000
Btree 3353 10000
Btree 3423 10000
Btree 3282 10000
Btree 3282 10000
Btree 3771 10000
Btree 3352 10000
Btree 4261 10000
Btree 3283 10000
Btree 3772 10000
Btree 3841 10000
Btree 7193 10000
Btree 6565 10000
Btree 3772 10000
Btree 3841 10000
Btree 3842 10000
Btree 2864 10000
Btree 3352 10000
Btree 3842 10000
Btree 7124 10000
Btree 7054 10000
Btree 6775 10000
Btree 7054 10000
Btree 3772 10000
Btree 7264 10000
Btree 3772 10000
Btree 2794 10000
Btree 3841 10000
Btree 3423 10000
Btree 2864 10000
Btree 3772 10000
Btree 3423 10000
Btree 3422 10000
Btree 2933 10000
Btree 2794 10000
Btree 3772 10000
Btree 3283 10000
Btree 3842 10000
Btree 7054 10000
Btree 3771 10000
Btree 3771 10000
Btree 3422 10000
Btree 3842 10000
Btree 3353 10000
Btree 3283 10000
Btree 3842 10000
Btree 3422 10000
Btree 3771 10000
Btree 3283 10000
Btree 3353 10000
Btree 2933 10000
Btree 3772 10000
Btree 3772 10000
Btree 3352 10000
Btree 3423 10000
Btree 3283 10000
Btree 3842 10000
Btree 3841 10000
Btree 3912 10000
Btree 3772 10000
Btree 3353 10000
Btree 3282 10000
Btree 2934 10000
Btree 3353 10000
Btree 3771 10000
Btree 3352 10000
Btree 3841 10000
Btree 3352 10000
Btree 3702 10000
Btree 3282 10000
Btree 3353 10000
Btree 3841 10000
Btree 3353 10000
Btree 6984 10000
Btree 3772 10000
Btree 3841 10000
Btree 2934 10000
Btree 3283 10000
Btree 2864 10000
Btree 3353 10000
Btree 3841 10000
Btree 2864 10000
Btree 2794 10000
Btree 3772 10000
Btree 4330 10000
Btree 3771 10000
Btree 3702 10000
Btree 3841 10000
Btree 3422 10000
Btree 3772 10000
Btree 6146 10000
Btree 3841 10000
Btree 3841 10000
Btree 3771 10000
Btree 4260 10000
Btree 3841 10000
Btree 3841 10000
Btree 3771 10000
Btree 3842 10000
Btree 3352 10000
Btree 3842 10000
Btree 4191 10000
Btree 4400 10000
Btree 17041 10000
Btree 7124 10000
Btree 3841 10000
Btree 6426 10000
Btree 6635 10000
Btree 3911 10000
Btree 7124 10000
Btree 7124 10000
Btree 6775 10000
Btree 4260 10000
Btree 3283 10000
Btree 3353 10000
Btree 4330 10000
Btree 7054 10000
Btree 3352 10000
Btree 3842 10000
Btree 2863 10000
Btree 3771 10000
Btree 3772 10000
Btree 3841 10000
Btree 3352 10000
Btree 3772 10000
Btree 3841 10000
Btree 3841 10000
Btree 3353 10000
Btree 3771 10000
Btree 3911 10000
Btree 3842 10000
Btree 3771 10000
Btree 3771 10000
Btree 3841 10000
Btree 3353 10000
Btree 3771 10000
Btree 3702 10000
Btree 3771 10000
Btree 3422 10000
Btree 3353 10000
Btree 3771 10000
Btree 3771 10000
Btree 3842 10000
Btree 3352 10000
Btree 7124 10000
Btree 7124 10000
Btree 6775 10000
Btree 5238 10000
Btree 3772 10000
Btree 3352 10000
Btree 2863 10000
Btree 3702 10000
Btree 3353 10000
Btree 3353 10000
Btree 3911 10000
Btree 4260 10000
Btree 4261 10000
Btree 2864 10000
Btree 3422 10000
Btree 3283 10000
Btree 4191 10000
Btree 7194 10000
Btree 7194 10000
Btree 3702 10000
Btree 3771 10000
Btree 7124 10000
Btree 5727 10000
Btree 3701 10000
Btree 3282 10000
Btree 3842 10000
Btree 7264 10000
Btree 4191 10000
Btree 3283 10000
Btree 4330 10000
Btree 3841 10000
Btree 4749 10000
Btree 3771 10000
Btree 3422 10000
Btree 3772 10000
Btree 3352 10000
Btree 3841 10000
Btree 3353 10000
Btree 3352 10000
Btree 3772 10000
Btree 3282 10000
Btree 3842 10000
Btree 3841 10000
Btree 3771 10000
Btree 3771 10000
Btree 3912 10000
Btree 3352 10000
Btree 3771 10000
Btree 7194 10000
Btree 4400 10000
Btree 3283 10000
Btree 3283 10000
Btree 3352 10000
Btree 2933 10000
Btree 3283 10000
Btree 3213 10000
Btree 3772 10000
Btree 7194 10000
Btree 3911 10000
Btree 3772 10000
Btree 3772 10000
Btree 3911 10000
Btree 3352 10000
Btree 3841 10000
Btree 3353 10000
Btree 3352 10000
Btree 3352 10000
Btree 2863 10000
Btree 3772 10000
Btree 2864 10000
Btree 2863 10000
Btree 3841 10000
Btree 3841 10000
Btree 3842 10000
Btree 3841 10000
Btree 3702 10000
Btree 4260 10000
Btree 3841 10000
Btree 3842 10000
Btree 18997 10000
Btree 3353 10000
Btree 3771 10000
Btree 2863 10000
Btree 3771 10000
Btree 3423 10000
Btree 2864 10000
Btree 3772 10000
Btree 3353 10000
Btree 3283 10000
Btree 3771 10000
Btree 3702 10000
Btree 3772 10000
Btree 3353 10000
Btree 7194 10000
Btree 3772 10000
Btree 7124 10000
Btree 4400 10000
Btree 3282 10000
Btree 3213 10000
Btree 4261 10000
Btree 4819 10000
Btree 3771 10000
Btree 3772 10000
Btree 3842 10000
Btree 3911 10000
Btree 7054 10000
Btree 3771 10000
Btree 3352 10000
Btree 3771 10000
Btree 7054 10000
Btree 3283 10000
Btree 3842 10000
Btree 3841 10000
Btree 3702 10000
Btree 3423 10000
Btree 2864 10000
Btree 3911 10000
Btree 3772 10000
Btree 3772 10000
Btree 3772 10000
Btree 3352 10000
Btree 4190 10000
Btree 3771 10000
Btree 4261 10000
Btree 3841 10000
Btree 3842 10000
Btree 4261 10000
Btree 3352 10000
Btree 6705 10000
Btree 3841 10000
Btree 3771 10000
Btree 3911 10000
Btree 3771 10000
Btree 3353 10000
Btree 7123 10000
Btree 7263 10000
Btree 7054 10000
Btree 5169 10000
Btree 3422 10000
Btree 3772 10000
Btree 3772 10000
Btree 3841 10000
Btree 3422 10000
Btree 3772 10000
Btree 4191 10000
Btree 3841 10000
Btree 2933 10000
Btree 3841 10000
Btree 4190 10000
Btree 3771 10000
Btree 3841 10000
Btree 3772 10000
Btree 3283 10000
Btree 7124 10000
Btree 3352 10000
Btree 3841 10000
Btree 2794 10000
Btree 3352 10000
Btree 3352 10000
Btree 3352 10000
Btree 3352 10000
Btree 3282 10000
Btree 2863 10000
Btree 2934 10000
Btree 3772 10000
Btree 3353 10000
Btree 3283 10000
Btree 3352 10000
Btree 3772 10000
Btree 3283 10000
Btree 3771 10000
Btree 3841 10000
Btree 3772 10000
Btree 3352 10000
Btree 6635 10000
Btree 4889 10000
Btree 3282 10000
Btree 3771 10000
Btree 3771 10000
Btree 3422 10000
Btree 2933 10000
Btree 3213 10000
Btree 3352 10000
Btree 3841 10000
Btree 2864 10000
Btree 3772 10000
Btree 3283 10000
Btree 3283 10000
Btree 3841 10000
Btree 3912 10000
Btree 3701 10000
Btree 2863 10000
Btree 7264 10000
Btree 3282 10000
Btree 7054 10000
Btree 4261 10000
Btree 3422 10000
Btree 3283 10000
Btree 3283 10000
Btree 3772 10000
Btree 3283 10000
Btree 3353 10000
Btree 3771 10000
Btree 4261 10000
Btree 3353 10000
Btree 3771 10000
Btree 3283 10000
Btree 3842 10000
Btree 3841 10000
Btree 3353 10000
Btree 3283 10000
Btree 3422 10000
Btree 3771 10000
Btree 2444 10000
Btree 3772 10000
Btree 3772 10000
Btree 3772 10000
Btree 3842 10000
Btree 4260 10000
Btree 4120 10000
Btree 3771 10000
Btree 3911 10000
Btree 3841 10000
Btree 2794 10000
Btree 3772 10000
Btree 3911 10000
Btree 3283 10000
Btree 2864 10000
Btree 4261 10000
Btree 3841 10000
Btree 7124 10000
Btree 6635 10000
Btree 3772 10000
Btree 3841 10000
Btree 4190 10000
Btree 4261 10000
Btree 3841 10000
Btree 3772 10000
Btree 2794 10000
Btree 3842 10000
Btree 3841 10000
Btree 3422 10000
Btree 4261 10000
Btree 7194 10000
Btree 5238 10000
Btree 3771 10000
Btree 6984 10000
Btree 6635 10000
Btree 6705 10000
Btree 3771 10000
Btree 7054 10000
Btree 6704 10000
Btree 2863 10000
Btree 3772 10000
Btree 3772 10000
Btree 7264 10000
Btree 3283 10000
Btree 3771 10000
Btree 3841 10000
Btree 3911 10000
Btree 3772 10000
Btree 3422 10000
Btree 3771 10000
Btree 3842 10000
Btree 3771 10000
Btree 3841 10000
Btree 3772 10000
Btree 7333 10000
Btree 5588 10000
Btree 3283 10000
Btree 3353 10000
Btree 3911 10000
Btree 3283 10000
Btree 3283 10000
Btree 3911 10000
Btree 3912 10000
Btree 3352 10000
Btree 3213 10000
Btree 3283 10000
Btree 7124 10000
Btree 3771 10000
Btree 7473 10000
Btree 6635 10000
Btree 6775 10000
Btree 3841 10000
Btree 3771 10000
Btree 3282 10000
Btree 3423 10000
Btree 4260 10000
Btree 3772 10000
Btree 3772 10000
Btree 4330 10000
Btree 3283 10000
Btree 3772 10000
Btree 2863 10000
Btree 3911 10000
Btree 3772 10000
Btree 3841 10000
Btree 3422 10000
Btree 3353 10000
Btree 3352 10000
Btree 7124 10000
Btree 4331 10000
Btree 3282 10000
Btree 2793 10000
Btree 3352 10000
Btree 2933 10000
Btree 3911 10000
Btree 3771 10000
Btree 3771 10000
Btree 3771 10000
Btree 3841 10000
Btree 3772 10000
Btree 3282 10000
Btree 7124 10000
Btree 3352 10000
Btree 3353 10000
